 * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
127.0.0.1 - - [21/Nov/2018 08:03:50] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 08:03:50] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 08:03:51] "POST / HTTP/1.1" 302 -
127.0.0.1 - - [21/Nov/2018 08:03:51] "GET /t HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 08:06:16] "POST / HTTP/1.1" 302 -
127.0.0.1 - - [21/Nov/2018 08:06:17] "GET /t HTTP/1.1" 200 -
[2018-11-21 17:02:17,218] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [21/Nov/2018 17:02:17] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [21/Nov/2018 17:02:17] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 17:02:17] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 17:02:17] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 17:02:17] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 17:02:19] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:21] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 17:02:21] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:21] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:21] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 17:02:22] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:53] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:54] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:55] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:55] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:55] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [21/Nov/2018 23:11:55] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-21 23:17:24,131] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [21/Nov/2018 23:17:24] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [21/Nov/2018 23:17:24] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 23:17:24] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 23:17:24] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 23:17:24] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [21/Nov/2018 23:17:25] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-22 08:06:13,748] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [22/Nov/2018 08:06:13] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [22/Nov/2018 08:06:14] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:14] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:14] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:14] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:15] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:16] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:17] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:18] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:18] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 08:06:18] "POST / HTTP/1.1" 302 -
127.0.0.1 - - [22/Nov/2018 08:06:19] "GET /t HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:06:20] "POST / HTTP/1.1" 302 -
127.0.0.1 - - [22/Nov/2018 08:06:21] "GET /t HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 08:07:12] "POST / HTTP/1.1" 302 -
127.0.0.1 - - [22/Nov/2018 08:07:12] "GET /t HTTP/1.1" 200 -
[2018-11-22 17:01:33,403] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [22/Nov/2018 17:01:33] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [22/Nov/2018 17:01:34] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 17:01:34] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 17:01:34] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 17:01:34] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 17:01:35] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:38] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 17:01:38] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:38] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:38] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:38] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 17:01:39] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-22 19:19:14,790] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [22/Nov/2018 19:19:14] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [22/Nov/2018 19:19:15] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 19:19:15] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 19:19:15] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 19:19:16] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:17] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:18] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [22/Nov/2018 19:19:18] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:37] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:09:37] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:09:38] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-23 07:09:39,853] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [23/Nov/2018 07:09:39] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [23/Nov/2018 07:09:40] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:09:40] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:09:40] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:09:41] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:09:42] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-23 07:27:57,023] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [23/Nov/2018 07:27:57] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [23/Nov/2018 07:27:57] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:27:57] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:27:57] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:27:59] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:28:01] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:02] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:03] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:03] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 07:28:03] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:02] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:03] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:04] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:04] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:04] "GET /apple-touch-icon.png HTTP/1.1" 404 -
127.0.0.1 - - [23/Nov/2018 08:05:04] "GET /favicon.ico HTTP/1.1" 404 -
[2018-11-23 08:06:57,497] ERROR in app: Exception on /t [GET]
Traceback (most recent call last):
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 2292, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1815, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1718, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1813, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib64/python2.7/site-packages/flask/app.py", line 1799, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "st-lite.py", line 41, in check
    stopId = session['userSt_id']
  File "/usr/lib/python2.7/site-packages/werkzeug/local.py", line 377, in <lambda>
    __getitem__ = lambda x, i: x._get_current_object()[i]
  File "/usr/lib64/python2.7/site-packages/flask/sessions.py", line 83, in __getitem__
    return super(SecureCookieSession, self).__getitem__(key)
KeyError: 'userSt_id'
127.0.0.1 - - [23/Nov/2018 08:06:57] "GET /t HTTP/1.1" 500 -
127.0.0.1 - - [23/Nov/2018 08:06:57] "GET /static/main.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 08:06:57] "GET /static/materialize.min.css HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 08:06:57] "GET /static/main.js HTTP/1.1" 200 -
127.0.0.1 - - [23/Nov/2018 08:06:57] "GET /static/logo_full_bg.svg HTTP/1.1" 200 -
